incident_id,safe_work_procedure,safe_work_procedure_confidence,safe_work_procedure_evidence_count,safe_work_procedure_evidence_strength,hazard_recognition,hazard_recognition_confidence,hazard_recognition_evidence_count,hazard_recognition_evidence_strength,departure_from_routine,departure_from_routine_confidence,departure_from_routine_evidence_count,departure_from_routine_evidence_strength,plan_to_address_work_change,plan_to_address_work_change_confidence,plan_to_address_work_change_evidence_count,plan_to_address_work_change_evidence_strength,safety_attitudes,safety_attitudes_confidence,safety_attitudes_evidence_count,safety_attitudes_evidence_strength,rules_and_procedures,rules_and_procedures_confidence,rules_and_procedures_evidence_count,rules_and_procedures_evidence_strength,familiarity_with_task,familiarity_with_task_confidence,familiarity_with_task_evidence_count,familiarity_with_task_evidence_strength,risk_normalization,risk_normalization_confidence,risk_normalization_evidence_count,risk_normalization_evidence_strength,productivity_pressure,productivity_pressure_confidence,productivity_pressure_evidence_count,productivity_pressure_evidence_strength,perceived_safety_culture,perceived_safety_culture_confidence,perceived_safety_culture_evidence_count,perceived_safety_culture_evidence_strength,stop_work_execution,stop_work_execution_confidence,stop_work_execution_evidence_count,stop_work_execution_evidence_strength,workers_inactive_in_safety,workers_inactive_in_safety_confidence,workers_inactive_in_safety_evidence_count,workers_inactive_in_safety_evidence_strength,pre_task_plan,pre_task_plan_confidence,pre_task_plan_evidence_count,pre_task_plan_evidence_strength,critical_control_failure,critical_control_failure_confidence,critical_control_failure_evidence_count,critical_control_failure_evidence_strength,high_energy_exposure,high_energy_exposure_confidence,high_energy_exposure_evidence_count,high_energy_exposure_evidence_strength,energy_isolation_failure,energy_isolation_failure_confidence,energy_isolation_failure_evidence_count,energy_isolation_failure_evidence_strength,line_of_fire_exposure,line_of_fire_exposure_confidence,line_of_fire_exposure_evidence_count,line_of_fire_exposure_evidence_strength,critical_control_verification_failure,critical_control_verification_failure_confidence,critical_control_verification_failure_evidence_count,critical_control_verification_failure_evidence_strength,management_of_change_gap,management_of_change_gap_confidence,management_of_change_gap_evidence_count,management_of_change_gap_evidence_strength,competency_supervision_gap,competency_supervision_gap_confidence,competency_supervision_gap_evidence_count,competency_supervision_gap_evidence_strength,work_authorization_gap,work_authorization_gap_confidence,work_authorization_gap_evidence_count,work_authorization_gap_evidence_strength,simops_or_concurrent_operations,simops_or_concurrent_operations_confidence,simops_or_concurrent_operations_evidence_count,simops_or_concurrent_operations_evidence_strength,cluster_personnel_contribution_score,cluster_personnel_density,cluster_personnel_evidence_coverage,cluster_personnel_present_count,cluster_planning_contribution_score,cluster_planning_density,cluster_planning_evidence_coverage,cluster_planning_present_count,cluster_equipment_contribution_score,cluster_equipment_density,cluster_equipment_evidence_coverage,cluster_equipment_present_count,cluster_barrier_contribution_score,cluster_barrier_density,cluster_barrier_evidence_coverage,cluster_barrier_present_count,cluster_organizational_contribution_score,cluster_organizational_density,cluster_organizational_evidence_coverage,cluster_organizational_present_count,cluster_environment_contribution_score,cluster_environment_density,cluster_environment_evidence_coverage,cluster_environment_present_count,precursor_density_raw,precursor_density_evidence_weighted,precursor_applicable_count,precursor_present_count,precursor_evidence_strength,interaction_risk_normalization_x_high_energy_exposure,interaction_departure_from_routine_x_management_of_change_gap,interaction_work_change_x_reassessment_gap,interaction_productivity_pressure_x_stop_work_failure,interaction_competency_supervision_gap_x_high_energy_exposure,interaction_critical_control_failure_x_high_energy_exposure,interaction_line_of_fire_x_suspended_load,interaction_energy_isolation_failure_x_stored_energy,unified_tree_confidence,unified_tree_tier,unified_tree_terminal_node,tree_Q1_confidence,tree_Q2_confidence,tree_Q3_confidence,tree_Q8_confidence,task_type,hazard_count,control_failure_present,missing_control_present,barrier_failure_present,control_deviation_present,environmental_change,unexpected_condition,work_plan_changed,task_changed,equipment_changed,procedure_changed,work_sequence_changed,reassessment_performed,reassessment_missing,worker_training_known,worker_experience_known,worker_hazard_awareness,worker_safety_engagement,supervision_present,communication_issue,high_energy_present,high_energy_incident,high_energy_source_count,high_energy_mechanical,high_energy_electrical,high_energy_hydraulic,high_energy_pneumatic,high_energy_thermal,high_energy_radiation,high_energy_gravity,high_energy_chemical,high_energy_biological,direct_control_present,direct_control_failed,direct_control_missing,direct_control_confidence,barrier_density,barrier_evidence_coverage,barrier_present_count,procedure_information_missing,pre_task_plan_information_missing,worker_experience_information_missing,hazard_information_missing,stop_work_information_missing,report_length,sentence_count,relevant_sentence_count,relevance_ratio,hazard_consistency,barrier_consistency,energy_consistency,intra_model_consistency,life_saving_rule_broken_count,life_saving_rule_broken,lsr_driving_status,lsr_driving_confidence,lsr_bypassing_safety_controls_status,lsr_bypassing_safety_controls_confidence,lsr_confined_space_status,lsr_confined_space_confidence,lsr_energy_isolation_status,lsr_energy_isolation_confidence,lsr_hot_work_status,lsr_hot_work_confidence,lsr_line_of_fire_status,lsr_line_of_fire_confidence,lsr_safe_mechanical_lifting_status,lsr_safe_mechanical_lifting_confidence,lsr_work_authorisation_status,lsr_work_authorisation_confidence,lsr_working_at_height_status,lsr_working_at_height_confidence,sif_score,sif_score_method,sif_score_weight_source,sif_component_severity_or_potential_consequence,sif_component_hazard_energy_exposure,sif_component_barrier_or_control_failure,sif_component_critical_rule_violation,sif_component_sif_precursor_signal,sif_component_evidence_strength,sif_component_extraction_confidence
INC-2026-001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.132,0.2,0.02,1,0.0,0.0,0.0,0,0.0455,0.0025,22,1,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3,Q8,0.9,0.8,0.7,0.6,electrical_work,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0,1,1,1,0,1,246,1,1,1.0,1.0,0.5,1.0,0.8333,0,,NOT_APPLICABLE,0.99,NOT_APPLICABLE,0.99,NOT_APPLICABLE,0.99,NOT_APPLICABLE,0.99,NOT_APPLICABLE,0.99,NOT_APPLICABLE,0.99,NOT_APPLICABLE,0.99,NOT_APPLICABLE,0.99,NOT_APPLICABLE,0.99,0.2068,unified_tree_classification,unified_tree_classification_v1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
